Week,Label,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus61,Bus62,Bus63,Bus64,Bus65,Bus66,Bus67,Bus68,Bus69,Bus70,Bus71,Bus72,Bus73,Bus74,Bus75,Bus76,Bus77,Bus78,Bus79,Bus80,Bus81,Bus82,Bus83,Bus84,Bus85,Bus86,Bus87,Bus88,Bus89,Bus90,Bus91,Bus92,Bus93,Bus94,Bus95,Bus96,Bus97,Bus98,Bus99,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus111,Bus112,Bus113,Bus114,Bus115,Bus116,Bus117,Bus118,Bus119,Bus120,Bus121,Bus122,Bus123,Bus124,Bus125,Bus126,Bus127,Bus128,Bus129,Bus130,Bus131,Bus132,Bus133,Bus134,Bus135,Bus136,Bus137,Bus138,Bus139,Bus140
1.0,0.0,26.11445747,26.34829792,26.38426586,26.40343777,27.1191654,28.19074247,28.40809847,28.10655774,27.94944371,28.5879316,28.82227144,28.42999625,28.29757612,28.40547399,28.47492591,24.96382203,27.22353761,27.790593,27.64705405,27.58934987,25.86515764,28.43540679,28.73686267,28.28736169,28.40337882,27.46999096,24.22739235,26.78278093,26.78278093,27.51228669,27.31404771,26.95909784,26.77003149,27.23342525,27.42565416,26.529977,25.43928216,23.87372342,26.96192062,25.71624137,26.02509489,26.0833523,22.93092831,23.02645025,23.07844432,22.57847472,21.05043784,21.23605431,23.2661793,20.94598094,20.73035723,19.43834947,18.74930161,18.22514403,17.96566557,16.51611848,17.74336242,17.5730627,17.67746807,17.99398927,18.38644365,17.84894491,18.86106103,19.28516234,19.60138497,18.08089504,18.54005487,19.14667983,19.59582707,18.88520854,19.229686,19.94016815,28.86388124,31.32256223,33.14796725,32.4744965,31.73951624,31.6118589,31.4938765,33.84990791,33.13062787,31.40178703,15.77598043,15.63122034,14.89276966,14.8919689,13.66917822,15.12998098,15.12554636,15.10270099,18.39658098,16.77011374,18.52931869,18.47819639,17.48669823,16.99413903,16.70267249,18.67402197,18.78435188,19.61110573,17.54981983,17.95338508,17.87829582,18.142822,16.20074381,17.85835876,17.83114376,18.07440431,18.07375656,18.23375079,18.17601784,15.47814608,15.87947622,14.95659335,15.38296603,15.26997589,15.24436926,15.06507805,15.55534886,14.12377407,14.4354407,14.13319109,15.08713688,34.73592887,33.20151843,33.1742518,28.99333906,42.51492793,4.598117889,2.139999999,3.333211828,12.68572927,9.712622,12.61923073,10.15040549,13.04108629,13.19875755,18.92701751,11.1210593,17.98785016
1.0,0.0,26.00185309,26.2398258,26.25237744,26.25014414,26.85065006,27.69595344,27.85488888,27.57438133,27.45164068,27.99890705,28.21366572,27.86699704,27.73852429,27.8409677,27.91340576,24.51662173,26.67232252,27.23559372,27.04852275,26.99097324,25.79640609,27.85136643,28.13081278,27.72973104,27.83916216,26.87502548,23.80088575,26.36650506,26.36650506,27.09106432,27.03713588,26.81946378,26.67165434,27.0699382,27.23301089,26.52997701,24.98244466,23.35980436,26.55319322,25.31174872,25.6578908,25.78032204,22.3333448,22.43447688,22.48140121,21.82426706,20.30318632,20.48692614,22.40035325,20.27403791,20.04566479,18.7017606,17.99762066,17.43266589,17.18690897,15.76292105,16.95363588,16.77631738,16.87912383,17.16879021,17.53501758,17.05531724,18.08300809,18.49845548,18.7943813,17.33625918,17.83327762,18.4212627,18.91479097,18.20312124,18.56370483,19.26231297,28.49969589,30.94345515,32.7870637,32.08173747,31.37200689,31.22931845,31.11274833,33.8499081,32.77990226,31.02176132,15.01787821,14.991341,13.60166382,13.6006189,11.83870912,13.97197501,14.23838404,14.28612727,17.41028452,15.84567905,17.58475638,17.51092787,16.5103955,16.03794862,15.7737873,17.77104305,17.88905449,18.76953979,16.65411153,17.10841153,17.02513873,17.15361273,15.0830713,16.85020613,16.84257646,17.09647197,17.09571571,17.24566796,17.17204503,14.35085862,15.03703248,14.35611854,15.86350885,15.29914657,15.58050304,15.3381642,15.89559747,14.3970212,14.43544069,14.29814621,15.36096637,34.45447813,32.85127911,32.8532962,28.78874756,42.23020625,4.580683566,2.13999994,3.335986146,12.63770622,9.712622012,12.69425378,10.16080649,13.086601,13.22629893,18.3239746,11.26468924,17.16268726
1.0,0.0,25.92302686,26.16600918,26.1662502,26.1529968,26.70470727,27.50601213,27.66563031,27.34046587,27.1997867,27.76770929,27.96429139,27.73808402,27.67148675,27.74734869,27.73380868,24.15176493,26.33546101,26.94348545,26.66672193,26.60603305,25.73002613,27.62099168,27.88202173,27.66593432,27.74548413,26.49028692,23.42079076,25.97510847,25.97510847,26.81420243,26.86642923,26.72278897,26.60750037,26.93895178,27.06710015,26.52997699,24.24577606,22.52620457,25.93844937,24.47344432,24.81419561,24.92019233,21.33407872,21.45330616,21.505498,20.60414674,19.09857226,19.27522466,21.01981081,19.16126572,18.92380976,17.49199476,16.77288166,16.13231603,15.91192619,14.54427189,15.66924501,15.4879098,15.58679804,15.83744544,16.16404982,15.77010717,16.83499581,17.237666,17.49461026,16.15968109,16.71034911,17.26813439,17.81637347,17.10914692,17.4896983,18.1613564,28.00717348,30.41924628,32.25658609,31.50806477,30.85933985,30.69654445,30.5831444,33.84990794,32.26946829,30.49462263,13.74167425,13.91614639,11.41238336,11.41084894,8.728134181,12.01015282,12.73792671,12.90482109,15.76195745,14.3191561,15.95969995,15.92895694,14.89971904,14.46857879,14.24370224,16.27022094,16.4028144,17.38510925,15.16712563,15.71405225,15.61595379,15.49994756,13.19851498,15.16305607,15.18875168,15.46357057,15.46266126,15.59453513,15.51124679,12.44389185,13.61716586,13.34076984,16.69740896,15.36363377,16.16653532,15.8162535,16.48833733,14.87529761,14.43544069,14.59433657,15.84008608,34.03590217,32.34042921,32.38119653,28.50367237,41.77394578,4.553597659,2.139999959,3.336785351,12.56774856,9.712622007,12.76425404,10.17709731,13.13238874,13.24379969,17.3700951,11.51751175,15.83126598
1.0,0.0,25.86999737,26.11971403,26.10785638,26.0836091,26.59104152,27.34988893,27.51214527,27.13095839,26.97073445,27.56244314,27.7380946,27.6594705,27.66767789,27.71170861,27.59290632,23.79926676,25.99862159,26.65970971,26.27261939,26.20745104,25.67287707,27.41550991,27.65590663,27.6659339,27.70954119,26.09079486,23.03889017,25.63590311,25.63590311,26.56411681,26.73085997,26.66715224,26.57390666,26.87435177,26.98769255,26.52997687,23.66674314,21.82203696,25.58807886,23.62850573,23.92699689,24.00806394,20.30838457,20.42587812,20.44882939,19.06552602,17.52406737,17.68692655,19.22554309,17.86974543,17.599329,15.83967368,15.05753023,14.12587497,13.96528853,12.70861423,13.72299889,13.56077786,13.65043896,13.84968513,14.12047508,13.86559352,15.19837882,15.6111286,15.7464151,14.71809412,15.42194235,16.01685627,16.65890032,15.88332185,16.34797625,16.91613867,27.84585049,30.27640494,32.19062784,31.43331144,30.73193618,30.53715466,30.44480273,33.8499079,32.24643414,30.37258186,10.95633574,11.59538784,6.460375424,6.459410385,1.432156175,7.606321002,9.388340884,9.818946123,12.60122554,11.3799732,12.65410011,12.6010315,11.77584191,11.44628332,11.29934952,13.64519471,13.82809673,15.16230569,12.57491509,13.40390377,13.25901028,12.3034262,9.139960492,11.84381914,11.99000788,12.31892376,12.31716661,12.4054398,12.09483776,8.209895897,10.49867738,11.07890957,18.88791647,15.70218283,17.70886049,17.03016042,18.07158963,16.11268843,14.43544069,15.51619705,17.00800834,33.97368787,32.32158335,32.49270098,28.47371894,41.60989068,4.487466135,2.139999939,3.238743569,12.60302015,9.712621995,13.54577015,10.25410966,13.6553466,13.73739855,16.44107104,11.76700541,13.84288328
1.0,0.0,25.81173767,26.07028087,26.04810302,26.01410227,26.48992816,27.18801909,27.33610297,26.94023046,26.78534475,27.35267346,27.51395088,27.50872028,27.54554822,27.57615228,27.41974544,23.54478067,25.73801169,26.42667127,25.974732,25.90721371,25.61259524,27.20632195,27.4322023,27.54554821,27.57385978,25.79082775,22.77344526,25.42216336,25.42216336,26.39222558,26.62822635,26.61971779,26.54321208,26.81927337,26.92058209,26.52997642,23.3339821,21.53733196,25.35771981,23.17941271,23.46944301,23.53410705,19.69850168,19.82308735,19.85530545,18.11836296,16.55017138,16.71232311,18.09804591,17.16089255,16.93401779,15.0204339,14.14923211,13.24885023,12.85594445,10.31317572,12.16093155,11.54601305,11.76209094,11.79410694,12.04112485,12.18340842,14.18322222,14.69885326,14.78069068,14.42418308,15.04771741,15.64489399,16.35694264,15.47544012,15.92774039,16.38476313,27.68578005,30.07317279,31.92582706,31.2398457,30.50497301,30.32446726,30.23693462,33.84990777,32.01062036,30.16689109,9.560691812,10.39217021,4.127616502,4.127616454,-2.061088241,5.541318944,7.815166309,8.372840639,11.14555091,10.02856004,11.14235864,11.08129737,10.34176412,10.05753347,9.945533995,12.36542702,12.56269724,13.99836456,11.41147511,12.3774481,12.20937912,10.84195083,7.26070744,10.32669342,10.53135375,10.8834009,10.8812109,10.94574524,10.53328771,6.210086131,8.964086514,10.0172361,19.68792386,15.63145145,18.14124334,17.16003277,18.55155511,16.33317915,14.43544066,15.78598561,17.00800869,33.57114993,32.08721948,32.280763,28.10279995,41.02392098,4.434409648,2.140000022,3.195732228,12.3266111,9.48489283,13.19631027,9.99349756,13.38604884,13.4853765,16.1929784,11.49327736,11.78263736
1.0,0.0,25.11044921,25.36459769,25.34462357,25.31307451,25.79328134,26.54266662,26.71516149,26.28688781,26.10721198,26.84748319,27.00187404,26.88415309,26.91922841,26.9488918,26.79771643,22.82657523,25.04174315,25.75060122,25.26265906,25.19440154,24.90461747,26.75118299,26.92116381,26.9192284,26.94637889,25.07935362,22.04864682,24.6291228,24.6291228,25.66937983,25.91431263,25.89862645,25.8294308,26.07800658,26.16401239,25.83062601,22.33853023,20.50295072,24.38911943,22.12363862,22.39876409,22.44933571,18.68078745,18.80420304,18.83224241,16.98821115,15.47137213,15.63284054,16.8784972,16.20104642,15.93336802,14.20596402,13.13773532,12.72421666,11.51966675,5.005901249,9.385725073,7.438381792,8.023349271,7.644971667,7.893224172,9.014194375,12.23235452,13.01873824,13.37976455,13.58114966,13.97732241,14.47656638,15.38692393,14.46235868,14.97887102,15.3990161,26.74035804,29.06588381,30.79949103,30.11481493,29.4873196,29.31270505,29.22738852,33.84990751,30.91535408,29.15980095,8.906983531,9.82140573,3.093304793,3.093304771,-3.54382227,4.616691237,7.104983081,7.720337584,10.34325573,9.288605594,10.33217386,10.27245807,9.565627947,9.302518197,9.20596523,11.5027572,11.68994456,13.05380662,10.77023873,11.79184426,11.61432189,10.05880108,6.375615945,9.530021432,9.758838405,10.11338163,10.11098836,10.15931083,9.71696934,5.301516261,8.251169241,9.535422279,19.94282773,15.52930462,18.2662005,17.19144942,18.68620597,16.39205588,14.43544067,15.78545961,17.00800876,32.43477483,30.98646369,31.13846168,27.14572287,39.71344716,4.358508809,2.140000008,3.171591941,11.98628313,9.296569649,12.59742494,9.802612096,12.83336635,12.91044484,15.13753993,11.42300436,7.620370502
1.0,0.0,25.04424683,25.29985678,25.28002921,25.24857339,25.73366368,26.4972324,26.67539076,26.2374329,26.05271987,26.8356148,26.98832857,26.84389956,26.87850673,26.90800429,26.75795147,22.73770576,24.97015677,25.68955568,25.18599096,25.11696969,24.83170552,26.75118304,26.90743945,26.87850673,26.90538513,25.00157822,21.95069466,24.54373648,24.54373648,25.60455165,25.85345667,25.83776868,25.76793744,26.01907852,26.10657412,25.76916772,22.19752014,20.29562193,24.29637175,21.97668238,22.25156116,22.29579758,18.52989341,18.65374398,18.67839664,16.80409758,15.29754334,15.46858747,16.66556455,16.08692035,15.74866887,14.25216649,12.90487975,13.12204658,10.97694802,0.004808018,7.190563907,3.791439404,4.782379968,3.964560503,4.232863963,6.412714738,10.9440996,12.04884449,12.75120411,13.29218939,13.53003634,13.9792471,15.10138294,14.11788021,14.73232421,15.1631466,26.69872245,29.05698735,30.71942912,30.03863933,29.46978757,29.31262237,29.22705165,33.84990616,30.85280621,29.15948517,9.194995953,10.07642602,3.492503738,3.492503665,-3.056117184,4.988327421,7.403529705,7.996727265,10.71682379,9.634513875,10.74211227,10.68813686,9.933965743,9.656213678,9.551154453,11.71371239,11.88374584,13.12344919,11.15384196,12.18344318,12.00450816,10.45077911,6.771535733,9.9250675,10.14989287,10.50629811,10.50389378,10.54952697,10.13011753,5.677032784,8.562307084,9.745766404,19.90372874,15.61087383,18.25388623,17.19218933,18.68114301,16.38631163,14.43544063,15.82907155,17.00800865,32.33662224,30.9202142,31.03161799,27.05212631,39.61139918,4.353801351,2.140000018,3.167451144,11.95397054,9.286893778,12.41930929,9.791161949,12.63712783,12.70423041,14.72777997,11.36052302,3.92600106
1.0,0.0,24.99479791,25.25111301,25.2312731,25.19982706,25.68710162,26.4590426,26.64127053,26.19604782,26.00794425,26.82526477,26.9762686,26.80885812,26.84304018,26.87233547,26.72352846,22.67289451,24.91262142,25.63919256,25.12334986,25.0538267,24.77876864,26.75118288,26.89529154,26.84304017,26.86965518,24.93832785,21.88158958,24.48247649,24.48247649,25.55364862,25.80549505,25.79086538,25.72077605,25.97344981,26.06202597,25.72201899,22.10865946,20.19844384,24.23726177,21.86667131,22.13999555,22.18079769,18.39569393,18.52190908,18.54843549,16.6252899,15.11997638,15.29104215,16.46321962,15.94278633,15.61313328,14.10335374,12.76569145,12.96573722,10.84838489,1.12E-05,7.103576484,3.745377462,4.72432697,3.914918201,4.178878826,6.342053591,10.86246744,11.95401385,12.62540452,13.23065394,13.46017372,13.90398294,15.0103009,14.02873948,14.63338785,15.04814599,26.67073197,29.0525638,30.69329818,30.01085235,29.46371771,29.31262217,29.22703663,33.84990566,30.83936124,29.15947112,9.049563587,9.950077142,3.259228336,3.259228258,-3.390698943,4.780055324,7.244848612,7.85120115,10.52611572,9.45926773,10.54805793,10.49411741,9.749956014,9.477546779,9.376114451,11.5298874,11.70013702,12.94186918,10.9854686,12.02039923,11.84059167,10.26156432,6.568694681,9.734475633,9.96288305,10.31900342,10.31657782,10.35982869,9.93529983,5.471858997,8.403188761,9.639087071,19.96665215,15.59378124,18.28581878,17.20073596,18.71616525,16.40129055,14.43544062,15.84168201,17.00800865,32.31517473,30.90592735,31.01227707,27.03403732,39.59170251,4.352803349,2.140000017,3.166832952,11.94529159,9.283633175,12.37955514,9.787779238,12.60189576,12.66785404,14.66188368,11.36226922,3.876603329
1.0,0.0,25.06933251,25.32609633,25.30692813,25.27579973,25.76672698,26.54011885,26.71772296,26.28119647,26.09391617,26.85013755,27.00726053,26.89055495,26.92599278,26.95614756,26.80248442,22.75416413,25.0193035,25.73945368,25.24748419,25.1785343,24.85224217,26.75118333,26.92613956,26.92599278,26.95346732,25.06241792,21.95699739,24.54706419,24.54706419,25.63611701,25.88798738,25.86701867,25.79646124,26.04825003,26.13455809,25.79774374,22.11199322,20.19152322,24.24871056,21.86105114,22.13449531,22.17396457,18.37120265,18.49899365,18.52660774,16.57987279,15.07271474,15.24429014,16.40792369,15.90924205,15.58156549,14.06759248,12.73127635,12.92842545,10.8180127,8.1E-06,7.083072309,3.735125192,4.710952613,3.903549941,4.166247371,6.325938266,10.84337028,11.93055619,12.59335319,13.21672261,13.44413516,13.88529146,14.98871026,14.00774858,14.60990604,15.02116378,26.68849175,29.05503595,30.69213367,30.00885741,29.46584328,29.31262219,29.22700057,33.84990537,30.83616169,29.15943716,9.016614445,9.921304739,3.208597454,3.208597371,-3.460113462,4.734288134,7.209463979,7.818666173,10.48082768,9.417645239,10.50174257,10.44778853,9.706312906,9.435186118,9.334578058,11.48491719,11.65505859,12.89618078,10.94563756,11.9816737,11.80168501,10.21682187,6.522652562,9.6895539,9.918776856,10.27469448,10.2722635,10.3149278,9.889150018,5.426388866,8.367261485,9.614984755,19.97796421,15.58837949,18.29132157,17.20208024,18.72190523,16.40387019,14.43544061,15.84258416,17.00800864,32.31355137,30.90245692,31.00572916,27.03194798,39.59407254,4.353136988,2.140000018,3.167353042,11.94688274,9.286622787,12.37300472,9.791019244,12.59536673,12.66089246,14.64616617,11.36574015,3.865319558
1.0,0.0,25.153164,25.40899514,25.38995446,25.35886408,25.84728272,26.6089978,26.78002832,26.3553554,26.17306087,26.86943391,27.03012507,26.95511496,26.9913808,27.02197826,26.86567092,22.86183956,25.12043867,25.82910481,25.35899408,25.29086961,24.94093485,26.75118373,26.94908134,26.9913808,27.01938419,25.1748029,22.07002475,24.64679988,24.64679988,25.72352665,25.97105014,25.94747353,25.87720681,26.1266303,26.21100291,25.87847653,22.24364914,20.33390254,24.33758421,22.02292412,22.29873112,22.34307967,18.56614242,18.69068947,18.71571885,16.83785194,15.32856045,15.50020583,16.69909658,16.11762648,15.77736248,14.28280291,12.93194832,13.15507636,11.0032725,0.000129712,7.205904707,3.796778834,4.790485964,3.970288348,4.239259104,6.424620958,10.95960831,12.06609751,12.77394727,13.30525469,13.54447113,13.99314035,15.11978842,14.13604711,14.75252056,15.18709734,26.73246131,29.06198717,30.7306126,30.04964173,29.47517458,29.3126225,29.22701775,33.84990642,30.85547518,29.15945646,9.227900946,10.10485329,3.547746913,3.547746851,-2.973334783,5.037028885,7.440079471,8.030159279,10.75740852,9.67181264,10.78319104,10.72919384,9.973213942,9.694333505,9.588454012,11.75105148,11.92082664,13.15863711,11.18986993,12.21813564,12.03941933,10.49130347,6.817283784,9.96607576,10.19008876,10.54638909,10.54398895,10.59009772,10.17178214,5.724569545,8.598442255,9.77000729,19.88621881,15.61305484,18.24472947,17.18959272,18.67077778,16.38200564,14.43544064,15.82408698,17.00800867,32.34493701,30.922966,31.03309617,27.05830291,39.62341515,4.354663444,2.140000016,3.168361099,11.96006184,9.292026106,12.43070975,9.796649164,12.64629423,12.71341395,14.74066432,11.36363857,3.931689197
1.0,0.0,25.83346086,26.08819983,26.07406132,26.04716219,26.55543118,27.33279846,27.49874201,27.09961966,26.92453579,27.55074312,27.72869688,27.65501729,27.66759171,27.71054897,27.58313059,23.64263842,25.93007842,26.61469435,26.21141116,26.14472836,25.62486204,27.40242782,27.64591212,27.66593236,27.70810897,26.02632125,22.84979071,25.44271812,25.44271812,26.4824564,26.68967802,26.6351092,26.55226063,26.82630871,26.9219771,26.52997578,23.14417314,21.29640398,25.1890673,22.96654081,23.25509404,23.31374171,19.45613462,19.58361148,19.61524782,17.81698788,16.25615466,16.42200689,17.75640425,16.91946319,16.66185891,14.84626766,13.86011155,13.2255044,12.41145113,7.786739049,10.98589174,9.659703615,10.07463924,9.891787701,10.14533602,10.77917808,13.38829921,14.04887371,14.28954552,14.14930569,14.67580714,15.23626246,16.05760415,15.15015397,15.64721832,16.09994564,27.53535845,29.88135236,31.69452769,31.00621213,30.31057703,30.12735168,30.03996613,33.84990719,31.79068544,29.97042703,9.4885155,10.32972512,4.004449609,4.004449444,-2.250688142,5.433482216,7.734311105,8.298859753,11.05650678,9.946842591,11.05983213,11.00038384,10.25751793,9.974512906,9.863822872,12.22169504,12.41225529,13.79943118,11.36025387,12.33984683,12.16945008,10.76188809,7.163815411,10.24479622,10.45366895,10.80636924,10.80413173,10.86444018,10.45093277,6.105791626,8.884892613,9.963535398,19.72770717,15.62607288,18.16189146,17.16586857,18.57508064,16.34298296,14.43544057,15.79314551,17.00800842,33.34012922,31.86556418,32.04211083,27.89815752,40.77538571,4.419969877,2.140000069,3.190436696,12.25860434,9.455076155,13.02215048,9.964617488,13.21151027,13.30159559,15.83351291,11.47038163,9.873580193
1.0,0.0,25.86360618,26.11403639,26.11005723,26.09207073,26.64152164,27.47459516,27.64108747,27.28271194,27.11322096,27.74873698,27.94975887,27.72951194,27.67185443,27.74528972,27.71541762,23.88275611,26.21913656,26.86545706,26.56614757,26.50323429,25.65744161,27.59999393,27.86661791,27.6659343,27.743041,26.3847814,23.10161901,25.6239132,25.6239132,26.66141537,26.79003814,26.66588517,26.56998021,26.85329267,26.94894225,26.529977,23.29820771,21.43345273,25.18553843,23.37419899,23.71552514,23.7971114,19.929374,20.08026621,20.144228,18.84782533,17.34924426,17.5139406,19.04616505,17.57512026,17.34733844,15.75367261,15.02842245,14.23742468,14.05989081,12.78539192,13.81262743,13.63731958,13.72857561,13.92997548,14.20393775,13.92995835,15.11399235,15.49834637,15.67790079,14.66352755,15.23951788,15.73759284,16.36109772,15.64543873,16.02876611,16.64588641,27.44178594,29.79833804,31.59009479,30.7965827,30.24502766,30.06096177,29.95255368,33.8499079,31.62967988,29.86790877,11.72453298,12.22832739,7.901815128,7.900065195,3.68977544,8.869773164,10.34104406,10.69730313,13.19638206,11.94439428,13.32833669,13.29116793,12.39063061,12.03455997,11.86693023,14.00361511,14.16196825,15.32010732,12.95513522,13.65321736,13.53030571,12.9237906,10.20671074,12.52781181,12.62273079,12.92043773,12.91908358,13.0194847,12.82144694,9.40134078,11.36443566,11.7200632,18.1375386,15.54235956,17.19417336,16.66575619,17.53005644,15.72171759,14.4354407,15.15840931,16.69115285,33.49324306,31.69876722,31.77767902,28.14510872,41.15473974,4.517799535,2.139999995,3.337046881,12.46751837,9.712622,12.70049559,10.19847334,13.10247935,13.17800254,16.119274,11.93380157,13.92348018
1.0,0.0,26.00748546,26.24433401,26.26079855,26.26202192,26.88169797,27.78630305,27.96091054,27.66541992,27.52244022,28.12075506,28.34359037,27.97752404,27.84804878,27.95242658,28.02282808,24.53421806,26.76260237,27.33356607,27.16109623,27.1033271,25.79486211,27.97166061,28.25996305,27.83859198,27.95047245,26.98585578,23.80110357,26.32492307,26.32492307,27.11855132,27.06094138,26.82119502,26.67276958,27.06299869,27.21850614,26.52997701,24.74462181,23.07776009,26.36034323,25.03637256,25.38231038,25.49809959,21.98024917,22.08990371,22.14059379,21.37826892,19.85932679,20.04121426,21.88567588,19.86996586,19.63843729,18.25757966,17.54449723,16.95344468,16.71626718,15.30843183,16.47675756,16.29594235,16.39767105,16.67118539,17.02153071,16.57766702,17.62267777,18.0330869,18.31218262,16.90798476,17.42487321,18.00142093,18.51653137,17.80601336,18.17430051,18.86285792,28.3516804,30.77727731,32.61513336,31.89385572,31.20982331,31.05857351,30.94295658,33.84990808,32.61674533,30.85271111,14.54723536,14.59441508,12.79753041,12.79635641,10.69735942,13.25103989,13.6865553,13.77817039,16.80471868,15.27714348,17.00938602,16.92063306,15.91015385,15.44960177,15.20222651,17.21816746,17.34155735,18.25984012,16.10649474,16.59518215,16.50643126,16.54600097,14.38934198,16.22988712,16.23471557,16.49618041,16.49535523,16.63895468,16.55639257,13.64955817,14.5137352,13.98268806,16.16594986,15.31972827,15.7924496,15.51063869,16.10998442,14.56968376,14.43544068,14.40327823,15.53384469,34.32345498,32.6879247,32.70311313,28.7002881,42.09310687,4.572465372,2.139999914,3.336650738,12.61471342,9.712622018,12.71586174,10.16647644,13.10110667,13.23064069,17.97829549,11.35540346,16.66506108
1.0,0.0,26.06169812,26.29676587,26.32229735,26.33198287,26.99476803,27.96433593,28.15618182,27.86420792,27.72228072,28.32054682,28.54634659,28.1738484,28.04330544,28.14876062,28.21931254,24.75946124,26.97367015,27.53863717,27.37673433,27.31915253,25.83365112,28.1702991,28.46210317,28.03375255,28.14680112,27.20133195,24.03198183,26.59168084,26.59168084,27.31897058,27.18488038,26.8917216,26.72172399,27.1538377,27.33204784,26.52997712,25.22796277,23.62217797,26.76940815,25.58476783,25.9354206,26.06139974,22.6219688,22.72107773,22.76906038,22.15866007,20.62802869,20.81430046,22.77093712,20.5817991,20.35867188,19.03017462,18.32852199,17.7810084,17.52838467,16.0863228,17.29625317,17.1194001,17.2233959,17.52270619,17.89893726,17.3996256,18.4281674,18.84676712,19.14840099,17.68152929,18.15822306,18.75219398,19.23173258,18.516752,18.86921212,19.57324651,28.68537727,31.12925999,32.9647367,32.2734144,31.55288568,31.41548305,31.29795444,33.84990977,32.95336704,31.20622137,15.34679005,15.2693099,14.15930878,14.1583588,12.62673652,14.47251544,14.6221281,14.63933491,17.8412393,16.24935144,17.99714813,17.93298641,16.93643175,16.45520437,16.17933009,18.16754635,18.28212244,19.13832404,17.04565779,17.47865189,17.39878623,17.58547092,15.56771115,17.28986878,17.27390653,17.5234298,17.52271838,17.67711733,17.60978432,14.83863338,15.40230495,14.61592735,15.6591232,15.28891583,15.43800605,15.22279159,15.75158886,14.2813535,14.43544061,14.22919515,15.24530616,34.59656544,33.02458103,33.01237414,28.88837532,42.38594392,4.590009344,2.14,3.335845819,12.65959663,9.712622072,12.65180556,10.15578117,13.06046968,13.20861225,18.60118649,11.19992852,17.51658537
1.0,0.0,26.02910684,26.26591424,26.28355596,26.28605125,26.91043597,27.79610943,27.96600224,27.68523466,27.56016051,28.11460071,28.33202426,27.97929351,27.85016251,27.95341789,28.0256062,24.62981206,26.78934726,27.35068284,27.17117365,27.11368806,25.81517889,27.96627102,28.2487574,27.84122785,27.95158852,26.99734197,23.91412325,26.49207656,26.49207656,27.19368328,27.10115308,26.85388622,26.69531217,27.11308115,27.28633424,26.52997705,25.18633937,23.58698053,26.72733184,25.54225074,25.89079041,26.01733713,22.59802834,22.69530274,22.74135228,22.1451407,20.61899152,20.80456017,22.7642602,20.56608777,20.34122065,19.01891342,18.31943334,17.77256346,17.52046487,16.08246503,17.29024624,17.11456611,17.21830191,17.5185712,17.89543704,17.39293496,18.41387797,18.83268208,19.13772287,17.65437817,18.1347368,18.729723,19.20856079,18.49499783,18.84886371,19.55386655,28.64337238,31.09378194,32.93511707,32.24246498,31.51840764,31.38142958,31.26406998,33.84990899,32.92264429,31.1724685,15.34510152,15.26741961,14.15960434,14.15865341,12.62989056,14.47235046,14.62158169,14.63885413,17.8351278,16.24397478,17.9907826,17.92689506,16.93099918,16.44994453,16.17404163,18.1599965,18.27446402,19.12997075,17.03916279,17.47115778,17.39146305,17.57967078,15.56565994,17.28459218,17.26842374,17.51756187,17.51685249,17.67121987,17.60428876,14.83786144,15.4007683,14.61546373,15.65462363,15.28558268,15.43420308,15.21918449,15.74759764,14.27793349,14.43544065,14.22557828,15.2416918,34.57027079,32.99399373,32.98411876,28.86887143,42.35449846,4.588147179,2.139999787,3.335661551,12.65673546,9.712622045,12.66632747,10.15630901,13.06900254,13.21638708,18.58026902,11.2006451,17.51246676
